plate,well,site,bf_site,compound,C1,C2,C3,C4,C5,moa
P015076,H16,s6,s4,dmso,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s6_w174541AB2-FA7F-4EE5-BB46-993D5960D8D3.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s6_w24BDFBA38-F2A5-4E19-8CAD-6C1549E0F27E.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s6_w35C63F64C-6B8A-4A41-8342-102697617999.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s6_w40775ACA9-A14A-49AE-8CD8-4566413A8FF5.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s6_w5A8ADB443-0310-4F43-81BF-3DB21EEC0CC3.tif,dmso
P015076,H16,s8,s5,dmso,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s8_w15090E84C-246F-4460-B0D1-F3AFD3BDCFE8.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s8_w2CC0D4343-72C7-4A8C-9965-E58B019CAA50.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s8_w3DB47CADA-35F6-47F6-96DA-0C9EC0D1A34D.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s8_w49B57B6E3-29CA-4313-8D1B-0FCFFFDF0135.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s8_w51C8871AA-2972-4C8E-A034-27F77AEB479D.tif,dmso
P015076,I03,s2,s1,CBK200601,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I03_s2_w19AD25A90-67FA-49D5-A390-8E3F504E9FF1.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I03_s2_w2FE25EC7D-DF33-471A-9552-AD1B5CDF5354.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I03_s2_w31BA29FFB-E4BC-4AE3-A3F4-D13EAD107B80.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I03_s2_w4D5F4B2F4-35CE-481A-A34E-DF02C403D1EC.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I03_s2_w52802E35C-3BA1-4E27-839D-F65349452ABC.tif,retinoid receptor agonist
P015076,I03,s4,s2,CBK200601,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I03_s4_w1E10C98C0-71CF-4F6E-9171-B9C0113FD3E3.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I03_s4_w2F530491E-A26D-40EE-9B51-6DE90B54C9F7.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I03_s4_w36C5FD233-DC9E-45EC-A4B5-FB5170DC85A4.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I03_s4_w48D9BBF9D-D257-4A3D-B405-DBFF6E1632BD.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I03_s4_w5612032B2-AAD2-46F3-A966-F6FDB84DD123.tif,retinoid receptor agonist
P015076,I03,s5,s3,CBK200601,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I03_s5_w17047CFE3-5178-4AAB-8DED-1D85CEAE6E4D.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I03_s5_w2A3742D4F-7711-42CB-8F50-EBC04E45327F.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I03_s5_w3F249D9ED-61D5-4C29-B9BA-0C722C78DD36.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I03_s5_w4B07A98A8-E5A4-4EF5-8822-352A6DA3F7FD.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I03_s5_w5DA80562F-F3A7-42BC-8010-EB48EE0F31D5.tif,retinoid receptor agonist
P015076,I03,s6,s4,CBK200601,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I03_s6_w10A17B73A-AD1A-4FF5-BAA0-4171263622B2.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I03_s6_w25D0E4696-6250-4633-B898-54232BD6090A.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I03_s6_w33CC007EE-0AC0-4D80-AFD9-EE7094B8C9C2.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I03_s6_w42E50736D-9A03-4673-841C-BB407AF4B728.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I03_s6_w5ABB228A4-273C-43C1-B11F-7CBDDFB0DCF5.tif,retinoid receptor agonist
P015076,I03,s8,s5,CBK200601,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I03_s8_w1F583BF26-3D1B-4FD7-BE2D-0093FBBB9ACC.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I03_s8_w2748CA10F-CAB7-48C7-BC40-AB4749503F89.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I03_s8_w366CBB8E8-A043-4264-93DF-B8046B269092.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I03_s8_w47C4846A4-BF98-47E2-AA02-EBFE61DEC6A0.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I03_s8_w5C2E75FD3-1FE6-4E2E-A70C-DA17E5D466AA.tif,retinoid receptor agonist
P015076,I06,s2,s1,CBK201029,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I06_s2_w1A67D4C56-4997-417D-8FE8-05D37D96E7F7.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I06_s2_w2BC0813ED-B640-404A-AF7B-15A7856E7AB7.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I06_s2_w3686221A5-9DBA-4A44-A2A3-B8D4B44DB94D.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I06_s2_w4F6246197-EF75-4E62-9858-8B16F20B4F80.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I06_s2_w536F5FDFF-D28D-452B-8BF3-60B14CF1A9D2.tif,protein synthesis inhibitor
P015076,I06,s4,s2,CBK201029,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I06_s4_w1919450A0-2DE2-461F-8477-550BC9809FFE.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I06_s4_w277E8CF34-9E0C-4F52-8BC3-E2850CC83D9C.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I06_s4_w3416545F5-EEBC-4D6E-BB66-56453488F9E2.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I06_s4_w4FD7280BA-1AFA-4D53-A40A-1DB4B35D2BA5.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I06_s4_w58F9AC896-2A5E-4791-914C-1D92F09110A4.tif,protein synthesis inhibitor
P015076,I06,s5,s3,CBK201029,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I06_s5_w1BF06FC89-CA6A-4047-B739-6035E23684D4.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I06_s5_w279E0ABF5-622A-4B0E-811E-D60C887B834B.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I06_s5_w323A9C80C-7AA1-4378-8E40-DD8DBC1C0B87.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I06_s5_w4DFF07BB5-7342-419B-B349-82A0ACBAAF46.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I06_s5_w510054420-5D0F-44BD-9B04-2D80CE98E8FD.tif,protein synthesis inhibitor
P015076,I06,s6,s4,CBK201029,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I06_s6_w1FEAB5577-D936-4D72-A85D-30C25F2E4682.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I06_s6_w2D81D0F88-BBE4-45E9-8194-44DE59ED4AE2.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I06_s6_w3B3DE50EA-9C2E-4D69-8B5E-8345D3A6C299.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I06_s6_w49B9E4704-1451-439A-9E79-55FAE8EE0D44.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I06_s6_w5E1E75B80-DCF8-4540-8EAB-1F22A03C3683.tif,protein synthesis inhibitor
P015076,I06,s8,s5,CBK201029,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I06_s8_w137BFC962-A70A-4CD6-ADC1-CF66AE023D2F.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I06_s8_w2ACFA44F1-CAB5-479F-8C93-FE8E47B28BD8.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I06_s8_w3E29EBD6B-EAC9-4D73-AD0F-2E5EAB117C68.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I06_s8_w494C3FA39-099D-4D55-A65D-08CB5E6E386E.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_I06_s8_w51D35D537-ACBB-4F38-9D30-45855D9ECCE9.tif,protein synthesis inhibitor
P015076,J05,s2,s1,CBK041182,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J05_s2_w11D8C2941-EF76-4AE0-835E-5700510DCC8E.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J05_s2_w2F6041936-37CB-4248-A6EF-0FF49840E650.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J05_s2_w35BD64A19-6CE9-4084-B1A7-D925B2B2E231.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J05_s2_w43209F11D-850E-4285-BB03-1EF4F3D5A5BE.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J05_s2_w5B53162AF-0A60-4CC1-952D-039AC26B988B.tif,topoisomerase inhibitor
P015076,J05,s4,s2,CBK041182,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J05_s4_w14B877CD9-2EB4-4FBF-A7A6-80FF38412330.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J05_s4_w2D848DFBF-FBF7-43CB-9EA1-6B3F7069FE61.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J05_s4_w345D50ADD-58DC-4FA9-842C-47C259C7367C.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J05_s4_w46A94AE83-6243-4AEC-9375-66F220D4AD1E.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J05_s4_w5A34638BC-A49E-49AD-9595-AEF7F759CDB6.tif,topoisomerase inhibitor
P015076,J05,s5,s3,CBK041182,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J05_s5_w1A56241E8-2FC5-487A-832A-228748D1F179.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J05_s5_w26A7140BF-AB7E-4DD5-8C6A-0E0892E108FD.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J05_s5_w3D5F9C663-1E63-42B9-BD2F-0DC78514324C.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J05_s5_w48B7D459A-4830-44BA-96C1-36950BA21854.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J05_s5_w5099D9DF5-DC29-45CD-B099-07FD803C8FF6.tif,topoisomerase inhibitor
P015076,J05,s6,s4,CBK041182,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J05_s6_w1ED7CAFF4-EAB3-427F-924D-60687B73C8B9.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J05_s6_w2ABC7C5BB-FE26-4151-8F82-46C1007D005C.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J05_s6_w373E259EE-5F05-4926-9027-2C7A1980163F.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J05_s6_w4C9471CEF-8974-42FA-B721-CB3DCC650B72.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J05_s6_w5092718A3-597B-455C-B9FA-EB50ED24FEB5.tif,topoisomerase inhibitor
P015076,J05,s8,s5,CBK041182,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J05_s8_w127FB4EAF-18E7-42BA-843D-F0CB45F12F92.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J05_s8_w26AF8124E-145D-4B2F-BB9C-19CCB4C4B696.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J05_s8_w3D08BE1DB-3FC6-4725-80EF-ACFA76EC8B81.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J05_s8_w45C399269-6ED8-4737-A313-3F16AA47A41C.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J05_s8_w561CC3EFF-D6DA-4467-838B-0EAAF02060B4.tif,topoisomerase inhibitor
P015076,J18,s2,s1,CBK201029,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J18_s2_w1C85C26D3-7FBD-41DA-A36D-8C1258434E78.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J18_s2_w2101A6BEB-0C41-4C6B-AC32-5172777AC63C.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J18_s2_w3E3AB865E-0674-43D8-9C13-7869914884F8.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J18_s2_w42955AD42-D67E-4E69-94B4-5C2EEE8A0735.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J18_s2_w535AECD6E-7071-4983-989A-1CC224F06B1B.tif,protein synthesis inhibitor
P015076,J18,s4,s2,CBK201029,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J18_s4_w149DFEC99-CAC8-44CD-8BA2-276BC4E593B5.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J18_s4_w2B5FC99DE-DD61-4E63-84EC-6DD7E55F2089.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J18_s4_w3712C3205-4655-4BDD-B754-780F81686ABB.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J18_s4_w47CF33DCE-0566-4E9C-B9A3-3BA974B732A3.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J18_s4_w519B71E68-8861-4B9B-8509-62CCB7A048ED.tif,protein synthesis inhibitor
P015076,J18,s5,s3,CBK201029,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J18_s5_w14493593F-7F1D-46F2-99AD-8BF66009D503.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J18_s5_w2019590A9-F189-48AC-9382-C85E185D7AE5.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J18_s5_w35973CBED-9921-430F-AC1D-B78583CFE734.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J18_s5_w4F4257E8A-4BCF-4974-9C25-DFDC8150AC22.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J18_s5_w546201195-9F7F-480F-BA41-74B49D4C774B.tif,protein synthesis inhibitor
P015076,J18,s6,s4,CBK201029,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J18_s6_w1BE02204E-04DC-4F1B-ACF0-F2521D9C06F9.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J18_s6_w28C51E970-523F-49DC-899E-B9AD6FE37C88.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J18_s6_w3BC33F29F-B131-48F9-8665-AC724D6B5C36.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J18_s6_w40FD6037B-BACF-469C-8611-7226D0E37D9D.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J18_s6_w5498D680E-95E6-4EF3-AAAC-51449C789FFF.tif,protein synthesis inhibitor
P015076,J18,s8,s5,CBK201029,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J18_s8_w111403D86-664B-4075-B1D8-CE30D26D6D5A.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J18_s8_w259BAF200-4023-4B19-831E-5E55FEE59AF4.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J18_s8_w3366BFD72-B441-4B2B-AF58-5725BB7B7891.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J18_s8_w4EA599B92-9209-46C4-B155-CA1535ADD163.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J18_s8_w5E9688E55-37C2-49B0-B7C9-267920174BB1.tif,protein synthesis inhibitor
P015076,K10,s2,s1,CBK277913,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K10_s2_w11E5E5FAD-D427-4EEC-B785-90659C50F506.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K10_s2_w22F367391-6F31-4C42-A673-E3E224263E2E.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K10_s2_w328678D5C-2CA2-41E9-B22A-012BF179B751.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K10_s2_w4DAF7EC40-6EDD-4699-AD35-A19076C5AB07.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K10_s2_w526B3C25F-2283-487D-B7F2-B10EB423A2C4.tif,retinoid receptor agonist
P015076,K10,s4,s2,CBK277913,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K10_s4_w145DE9D5D-D304-435F-8E06-AA3BAD08E8D8.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K10_s4_w2F1B50250-D74D-48C1-B2F8-51FE4FCFC1AD.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K10_s4_w33208A9C9-8CDF-4871-BDF2-0DF718BEF527.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K10_s4_w440B2679A-4777-4422-9380-803EF95D45B5.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K10_s4_w5148FD152-58A2-4437-BBA2-EB57A8EA4FCB.tif,retinoid receptor agonist
P015076,K10,s5,s3,CBK277913,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K10_s5_w195B3671A-CAF0-4F01-8965-3A88131F53F4.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K10_s5_w2BF00B882-FCE7-41EA-9850-137FDB6DCD42.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K10_s5_w37F95EC9E-5FC2-415A-802B-99568F68D2DA.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K10_s5_w49AE96D1C-D9C5-4B5C-A875-D592D0311AF7.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K10_s5_w5D438788F-C20F-4B2D-96C3-A3D497FD25C7.tif,retinoid receptor agonist
P015076,K10,s6,s4,CBK277913,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K10_s6_w1FFD9A397-55F5-45F9-B6A6-21A755AF4EAE.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K10_s6_w2EB81DF3A-CA18-4227-9C5D-8771A3975E28.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K10_s6_w3A628BABC-AFBD-43BC-9A92-2CABC64F6195.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K10_s6_w44F388ED6-32A1-466E-B075-AC670F6DA120.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K10_s6_w56F11EF1A-7603-4D5B-881B-8701101F60FF.tif,retinoid receptor agonist
P015076,K10,s8,s5,CBK277913,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K10_s8_w1D0274D7C-5B19-4D82-BC9A-786AD05DAB33.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K10_s8_w230E69381-FFE2-4EF7-9F79-8601576D8717.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K10_s8_w32A0F334F-4205-4425-AAE8-57C776C71586.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K10_s8_w440EE4C34-1254-493D-8B2A-99094A196335.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K10_s8_w5D862E86F-A244-46EE-A9EF-F529236ADA23.tif,retinoid receptor agonist
P015076,K14,s2,s1,dmso,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s2_w14A444A5A-C816-47B5-828C-FD370B59DA8A.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s2_w281C59381-611E-4CB5-8ABB-B82D9236C061.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s2_w3E4417C77-958B-4E96-B5D2-B1C75DE4AE1B.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s2_w49D15BE24-A8A0-4350-B983-FC6D4D7377AA.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s2_w593327ADE-AB10-4DAB-97B1-1F129162E40E.tif,dmso
P015076,K14,s4,s2,dmso,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s4_w110A29EBB-D0BF-482E-8805-EE3E8A61165B.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s4_w225BFE049-14C3-493D-B7D5-D3D50F45960D.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s4_w35F6801DE-6270-4F9E-A412-B97F4895BCFC.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s4_w45F6044EE-ACAE-49A9-A27B-B3403E021440.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s4_w5C9CAECA2-86AA-44DE-8BE0-44517B931154.tif,dmso
P015076,K14,s5,s3,dmso,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s5_w17D07FC45-D478-4957-B281-5B9D61345FCE.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s5_w2B14969F9-155B-4254-B32D-CBE5CD60A48B.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s5_w334C1F10D-1E83-4DD9-834D-F050688D3AF4.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s5_w410634255-F5C0-46FF-A49C-45B3CC4AA4C8.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s5_w515D7136F-305F-4F35-ABB6-7F5D8481603C.tif,dmso
P015076,K14,s6,s4,dmso,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s6_w11E6BAB4A-9935-478F-B402-84C3F231F9B5.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s6_w20AF65084-3248-41CF-8BAA-B602EE167910.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s6_w310F3545F-6E5A-465E-BB09-65EAE38FABE4.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s6_w4A65103C2-E528-4D01-ADCA-43912024AB21.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s6_w5F9CBB58D-1C24-46A6-B72E-8029F71652B1.tif,dmso
P015076,K14,s8,s5,dmso,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s8_w15C4FA134-71CA-4B1A-BF16-1A1833A30AF8.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s8_w2E8499077-9A08-475C-A663-32AFF8EC255A.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s8_w37D735F84-8369-4914-B972-FE44B31759B8.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s8_w41BBFE7DA-F641-417A-863D-A8519397EA6C.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s8_w58EB72670-D1A8-4B12-BDBF-A6A381A6AC9E.tif,dmso
P015076,L02,s2,s1,dmso,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L02_s2_w14A964F7D-2283-48A9-8144-722EB3AAF424.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L02_s2_w2887D0B96-F85E-4321-96A9-E641691F5E64.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L02_s2_w3FD83B444-1833-4230-88B8-6857AA129AC1.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L02_s2_w47110BA3E-B761-4BA3-BEC1-1391EA05F4AC.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L02_s2_w541476501-605C-4D71-8726-222C5ECD13D1.tif,dmso
P015076,L02,s4,s2,dmso,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L02_s4_w1E554F5B9-D324-4FF0-A075-D2C7718FFA21.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L02_s4_w2F02683D9-2524-4E60-ADEC-2B24470A4FF1.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L02_s4_w30DD7BEFD-C86A-4701-944E-2E0C33012C23.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L02_s4_w4DDF62F61-0671-48C0-BCF6-F75C6DC45EB3.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L02_s4_w516855752-3FE7-4133-920B-5FE4E49A3C21.tif,dmso
P015076,L02,s5,s3,dmso,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L02_s5_w11A4CDDD8-55CC-4BC4-8BD0-1CFBD77768A1.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L02_s5_w2F0CEB039-992E-411F-A4C1-C66857CE28BC.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L02_s5_w304F1B584-C829-4513-BDBE-888898A809C1.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L02_s5_w45F94FC05-74D5-4331-8FE4-C702D10A4197.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L02_s5_w56BD8E88D-57A0-4CC7-9384-5E2A866114AF.tif,dmso
P015076,L02,s6,s4,dmso,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L02_s6_w18750C0A0-E153-44D3-905B-5B293D4A781D.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L02_s6_w215062FFE-B0F3-45F5-B3B4-4E66606B19AE.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L02_s6_w33E170BC8-FE13-48D2-9482-C350F8EDD764.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L02_s6_w41F2A3885-06A1-40A5-B84A-297F7C8C73BD.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L02_s6_w5C557741D-3ADB-40AA-844D-746E4716E9C4.tif,dmso
P015076,L02,s8,s5,dmso,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L02_s8_w17E36C9B8-81BE-4EE8-854F-FDEA1EE23A5E.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L02_s8_w23E7D3C56-5889-4436-8B05-BFBD9A100F9D.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L02_s8_w35B7EC196-A320-41E1-9AFD-8B378FAEAD00.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L02_s8_w46A46B14C-27D9-455E-8858-35131A3E4DF6.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L02_s8_w5F281462A-3D58-4442-9E42-D92A042DE65D.tif,dmso
P015076,M06,s2,s1,CBK200601,specs935-v1-FA-P015076-U2OS-48h-P1-L1_M06_s2_w15219A4D1-E173-4C7F-994B-C840483306AA.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_M06_s2_w20614C456-16ED-4A0A-B0BC-999A75328468.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_M06_s2_w39C88A32B-35F1-4FB9-8923-6C1BCF81E216.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_M06_s2_w409C63DE1-AEB2-495F-8223-C0E454D1E838.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_M06_s2_w590D2910D-E137-49F5-A286-C621544FF65D.tif,retinoid receptor agonist
